course_parent,course_name,question_desc,option_a,option_b,option_c,option_d,correct_option,difficulty_level,chapter_name,subject_name
ca_cpt,CA CPT ECONOMICS,"In the context of oligopoly, the Kinked demand hypothesis is designed to explain",Price and output determination,Price rigidity,Price leadership,Collusion among rivals.,2,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The firm in a perfectly competitive market is a price taker. This designation as a price taker is based on the assumption that,"the firm has some, but not complete, control over its product price.",there are so many buyers and sellers in the market that any individual firm cannot affect the market.,each firm produces a homogeneous product.,there is easy entry into or exit from the market place.,2,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Suppose that the demand curve for the XYZ Co. slopes downward and to the right. We can conclude that,the firm operates in a perfectly competitive market.,the firm can sell all that it wants to at the established market price.,the XYZ Co. is not a price taker in the market because it must lower price to sell additional units of output.,the XYZ Co. will not be able to maximise profits because price and revenue are subject to change.,3,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The kinked demand curve model of oligopoly assumes that,the response to a price increase is less than the response to a price decrease.,the response to a price increase is more than the response to a price decrease.,the elasticity of demand is constant regardless of whether price increases or decreases.,the elasticity of demand is perfectly elastic if price increases and perfectly inelastic if price decreases.,1,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A firm encounters its 'shutdown point' when :,average total cost equals price at the profit-maximising level of output.,average variable cost equals price at the profit-maximising level of output.,average fixed cost equals price at the profit-maximising level of output.,marginal cost equals price at the profit-maximising level of output.,2,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"Suppose that, at the profit-maximizing level of output, a firm finds that market price is less than average total cost, but greater than average variable cost. Which of the following statements is correct?",The firm should shutdown in order to minimise its losses.,The firm should raise its price enough to cover its losses.,The firm should move its resources to another industry.,The firm should continue to operate in the short run in order to minimize its losses.,4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"When price is less than average variable cost at the profit-maximising level of output, a firm should :",produce where marginal revenue equals marginal cost if it is operating in the short run.,produce where marginal revenue equals marginal cost if it is operating is the long run.,"shutdown, since it will lose nothing in that case.","shutdown, since it cannot even cover its variable costs if it stays in business.",4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A purely competitive firm's supply schedule in the short run is determined by,its average revenue.,its marginal revenue.,its marginal utility for money curve.,its marginal cost curve.,4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,One characteristic not typical of oligopolistic industry is,horizontal demand curve.,too much importance to non-price competition.,price leadership.,a small number of firms in the industry.,1,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The structure of the cold drink industry in India is best described as,perfectly competitive.,monopolistic.,monopolistically competitive.,oligopolistic.,4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following statements is incorrect?,Even monopolistic can earn losses.,Firms in a perfectly competitive market are price takers.,It is always beneficial for a firm in a perfectly competitive market to discriminate prices.,Kinked demand curve is related to an oligopolistic market.,3,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"When ________________________________ , we know that the firms are earning just normal profits.",AC = AR,MC = MR,MC = AC,AR = MR,1,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"When ________________________________ , we know that the firms must be producing at the minimum point of the average cost curve and so there will be productive efficiency.",AC = AR,MC = AC,MC = MR,AR = MR,2,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"When ______________________________ , there will be allocative efficiency meaning thereby that the cost of the last unit is exactly equal to the price consumers are willing to pay for it and so that the right goods are being sold to the right people at the right price.",MC = MR,MC = AC,MC = AR,AR = MR,3,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Agricultural goods markets depict characteristics close to,perfect competition.,oligopoly.,monopoly.,monopolistic Competition.,1,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following markets would most closely satisfy the requirements for a perfectly competitive market?,Electricity,Cable television,Cola,Milk,4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The competitive firm maximizes profit when it produces output up to the point where,price equals average variable cost,marginal revenue equals average revenue,marginal cost equals total revenue,marginal cost equals marginal revenue,4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"The market for hand tools (such as hammers and screwdrivers) is dominated by Draper, Stanley, and Craftsman. This market is best described as a.",Monopolistically competitive,a monopoly,an oligopoly,perfectly competitive,3,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A market structure in which many firms sell products that are similar but not identical is known as,monopolistic competition,monopoly,perfect competition,oligopoly,1,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"When an oligopolist individually chooses its level of production to maximize its profits, it charges a price that is",more than the price charged by either monopoly or a competitive market b.,less than the price charged by either monopoly or a competitive market c.,more than the price charged by a monopoly and less than the price charged by a competitive market,less then the price charged by a monopoly and more than the price charged by a competitive market.,4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In the long-run equilibrium of a competitive market, firms operate at",the intersection of the marginal cost and marginal revenue,their efficient scale,zero economic profit,all of these answers are correct,4,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is not a characteristic of a monopolistically competitive market?,Free entry and exit,Abnormal profits in the longrun,Many sellers,Differentiated products,2,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,In a very short period market,the supply is fixed,the demand is fixed,demand and supply are fixed,none of the above,1,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Time element was conceived by,Adam Smith,Alfred Marshall,Pigou,Lionel Robinson,2,2,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Total revenue =,price xquantity,price x income,income xquantity,none of the above,1,1,Price-Output Determination under Different Markets,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Average revenue is the revenue earned,per unit of input,per unit of output,different units of input,different units of output,2,1,Price-Output Determination under Different Markets,Genearal Economics
